指标名称,中债国债到期收益率:1年,中债国债到期收益率:3年,中债国债到期收益率:10年
2012-05-08,2.8572 ,2.9980 ,3.5520 
2012-05-09,2.8399 ,2.9778 ,3.5414 
2012-05-10,2.7978 ,2.9642 ,3.5287 
2012-05-11,2.7531 ,2.9248 ,3.4907 
2012-05-14,2.5488 ,2.8044 ,3.4461 
2012-05-15,2.4766 ,2.6444 ,3.4050 
2012-05-16,2.4042 ,2.5847 ,3.3618 
2012-05-17,2.4267 ,2.6848 ,3.4116 
2012-05-18,2.4196 ,2.6371 ,3.3614 
2012-05-21,2.4317 ,2.6672 ,3.3866 
2012-05-22,2.3817 ,2.6383 ,3.3948 
2012-05-23,2.3517 ,2.6412 ,3.3825 
2012-05-24,2.2610 ,2.4928 ,3.3619 
2012-05-25,2.2347 ,2.4544 ,3.3019 
2012-05-28,2.2500 ,2.4502 ,3.3418 
2012-05-29,2.2500 ,2.4498 ,3.3718 
2012-05-30,2.2534 ,2.5089 ,3.3766 
2012-05-31,2.2307 ,2.4454 ,3.3443 
2012-06-01,2.2042 ,2.4178 ,3.3416 
2012-06-04,2.2000 ,2.4221 ,3.3469 
2012-06-05,2.2104 ,2.4519 ,3.3568 
2012-06-06,2.2215 ,2.4563 ,3.3600 
2012-06-07,2.2514 ,2.4644 ,3.3751 
2012-06-08,2.1587 ,2.3929 ,3.3101 
2012-06-11,2.1779 ,2.4233 ,3.3491 
2012-06-12,2.1889 ,2.4819 ,3.3747 
2012-06-13,2.2090 ,2.5342 ,3.3909 
2012-06-14,2.2508 ,2.5719 ,3.4009 
2012-06-15,2.2460 ,2.5608 ,3.3932 
2012-06-18,2.2609 ,2.5996 ,3.4107 
2012-06-19,2.3308 ,2.6365 ,3.4093 
2012-06-20,2.3708 ,2.6627 ,3.4101 
2012-06-21,2.3655 ,2.6241 ,3.4001 
2012-06-25,2.3666 ,2.6384 ,3.3677 
2012-06-26,2.3616 ,2.6020 ,3.3653 
2012-06-27,2.3716 ,2.5523 ,3.3252 
2012-06-28,2.3566 ,2.5277 ,3.3253 
2012-06-29,2.3420 ,2.5235 ,3.3253 
2012-07-02,2.3470 ,2.5474 ,3.3353 
2012-07-03,2.3452 ,2.5729 ,3.3204 
2012-07-04,2.3252 ,2.5491 ,3.3195 
2012-07-05,2.3129 ,2.5305 ,3.3193 
2012-07-06,2.2525 ,2.4879 ,3.2960 
2012-07-09,2.1979 ,2.4749 ,3.2709 
2012-07-10,2.2161 ,2.4510 ,3.2549 
2012-07-11,2.2236 ,2.4269 ,3.2398 
2012-07-12,2.2287 ,2.4204 ,3.2502 
2012-07-13,2.2171 ,2.4397 ,3.2591 
2012-07-16,2.2353 ,2.4453 ,3.2752 
2012-07-17,2.2453 ,2.3949 ,3.2850 
2012-07-18,2.2513 ,2.3979 ,3.2858 
2012-07-19,2.2591 ,2.4137 ,3.2860 
2012-07-20,2.2699 ,2.3848 ,3.2810 
2012-07-23,2.2849 ,2.4083 ,3.2760 
2012-07-24,2.2891 ,2.4009 ,3.2759 
2012-07-25,2.2819 ,2.4904 ,3.2760 
2012-07-26,2.2780 ,2.5780 ,3.2763 
2012-07-27,2.2977 ,2.6046 ,3.2764 
2012-07-30,2.2952 ,2.6024 ,3.2755 
2012-07-31,2.3077 ,2.6257 ,3.2915 
2012-08-01,2.3277 ,2.6158 ,3.2921 
2012-08-02,2.3306 ,2.6212 ,3.2861 
2012-08-03,2.3553 ,2.6321 ,3.2902 
2012-08-06,2.3728 ,2.6602 ,3.3100 
2012-08-07,2.4078 ,2.6902 ,3.3300 
2012-08-08,2.4378 ,2.7155 ,3.3545 
2012-08-09,2.4381 ,2.6777 ,3.3023 
2012-08-10,2.3959 ,2.6567 ,3.2825 
2012-08-13,2.4134 ,2.6841 ,3.3029 
2012-08-14,2.4183 ,2.7202 ,3.3105 
2012-08-15,2.4572 ,2.7651 ,3.3402 
2012-08-16,2.4622 ,2.7841 ,3.3467 
2012-08-17,2.4745 ,2.7841 ,3.3342 
2012-08-20,2.5216 ,2.8616 ,3.3564 
2012-08-21,2.5566 ,2.8905 ,3.3578 
2012-08-22,2.5814 ,2.9350 ,3.3935 
2012-08-23,2.6300 ,2.9254 ,3.3702 
2012-08-24,2.6275 ,2.9152 ,3.3364 
2012-08-27,2.6412 ,2.9328 ,3.3498 
2012-08-28,2.6863 ,2.9594 ,3.3634 
2012-08-29,2.6963 ,2.9784 ,3.3943 
2012-08-30,2.6917 ,2.9813 ,3.3904 
2012-08-31,2.6806 ,2.9766 ,3.3928 
2012-09-03,2.6775 ,2.9402 ,3.4001 
2012-09-04,2.6251 ,2.9041 ,3.3836 
2012-09-05,2.6255 ,2.9250 ,3.3887 
2012-09-06,2.6155 ,2.9389 ,3.3963 
2012-09-07,2.6364 ,2.9879 ,3.4162 
2012-09-10,2.6475 ,3.0498 ,3.4611 
2012-09-11,2.6574 ,3.0760 ,3.4714 
2012-09-12,2.7023 ,3.1650 ,3.4909 
2012-09-13,2.7365 ,3.1784 ,3.4834 
2012-09-14,2.7984 ,3.2262 ,3.5485 
2012-09-17,2.7984 ,3.2586 ,3.5717 
2012-09-18,2.8022 ,3.1967 ,3.5216 
2012-09-19,2.8022 ,3.2096 ,3.5166 
2012-09-20,2.8271 ,3.1877 ,3.5171 
2012-09-21,2.8401 ,3.1539 ,3.4998 
2012-09-24,2.8401 ,3.1540 ,3.4956 
2012-09-25,2.8485 ,3.0961 ,3.4676 
2012-09-26,2.8318 ,3.0563 ,3.4444 
2012-09-27,2.8121 ,3.0548 ,3.4525 
2012-09-28,2.7921 ,3.0573 ,3.4575 
2012-09-29,2.7921 ,3.0665 ,3.4574 
2012-10-08,2.7845 ,3.0865 ,3.4814 
2012-10-09,2.7844 ,3.0906 ,3.4921 
2012-10-10,2.7644 ,3.1014 ,3.5036 
2012-10-11,2.7620 ,3.0779 ,3.4990 
2012-10-12,2.7543 ,3.0534 ,3.4807 
2012-10-15,2.7511 ,3.0436 ,3.4730 
2012-10-16,2.7641 ,3.0355 ,3.4903 
2012-10-17,2.8441 ,3.0575 ,3.5036 
2012-10-18,2.8971 ,3.0599 ,3.5190 
2012-10-19,2.9220 ,3.0770 ,3.5350 
2012-10-22,2.9050 ,3.0550 ,3.5293 
2012-10-23,2.9061 ,3.0597 ,3.5454 
2012-10-24,2.9421 ,3.0840 ,3.5478 
2012-10-25,2.9764 ,3.0849 ,3.5672 
2012-10-26,2.9766 ,3.0813 ,3.5727 
2012-10-29,2.9848 ,3.0793 ,3.5668 
2012-10-30,2.9533 ,3.0503 ,3.5648 
2012-10-31,2.9327 ,3.0400 ,3.5739 
2012-11-01,2.9429 ,3.0753 ,3.5984 
2012-11-02,2.9555 ,3.0920 ,3.5852 
2012-11-05,2.9475 ,3.0869 ,3.5872 
2012-11-06,2.9438 ,3.0857 ,3.5771 
2012-11-07,2.9341 ,3.0786 ,3.5644 
2012-11-08,2.9423 ,3.0637 ,3.5609 
2012-11-09,2.9377 ,3.0440 ,3.5594 
2012-11-12,2.9424 ,3.0492 ,3.5585 
2012-11-13,2.9224 ,3.0492 ,3.5470 
2012-11-14,2.9188 ,3.0498 ,3.5356 
2012-11-15,2.9152 ,3.0450 ,3.5279 
2012-11-16,2.8886 ,3.0353 ,3.5133 
2012-11-19,2.8633 ,2.9953 ,3.5010 
2012-11-20,2.8263 ,2.9965 ,3.5111 
2012-11-21,2.8116 ,2.9865 ,3.5205 
2012-11-22,2.8216 ,2.9856 ,3.5357 
2012-11-23,2.8231 ,2.9959 ,3.5428 
2012-11-26,2.8399 ,3.0156 ,3.5511 
2012-11-27,2.8439 ,3.0216 ,3.5570 
2012-11-28,2.8315 ,3.0186 ,3.5535 
2012-11-29,2.8665 ,3.0317 ,3.5311 
2012-11-30,2.8834 ,3.0534 ,3.5332 
2012-12-03,2.8744 ,3.0659 ,3.5397 
2012-12-04,2.8815 ,3.0904 ,3.5498 
2012-12-05,2.9106 ,3.1104 ,3.5622 
2012-12-06,2.8986 ,3.1538 ,3.5580 
2012-12-07,2.8952 ,3.1591 ,3.5689 
2012-12-10,2.8975 ,3.1651 ,3.5707 
2012-12-11,2.8999 ,3.1620 ,3.5658 
2012-12-12,2.9089 ,3.1522 ,3.5666 
2012-12-13,2.9007 ,3.1446 ,3.5649 
2012-12-14,2.8919 ,3.1585 ,3.5781 
2012-12-17,2.8937 ,3.1562 ,3.5814 
2012-12-18,2.9114 ,3.1518 ,3.5843 
2012-12-19,2.9063 ,3.1517 ,3.5942 
2012-12-20,2.9102 ,3.1576 ,3.6086 
2012-12-21,2.9179 ,3.1570 ,3.6060 
2012-12-24,2.9375 ,3.1595 ,3.6009 
2012-12-25,2.9178 ,3.1569 ,3.5955 
2012-12-26,2.9278 ,3.1528 ,3.5925 
2012-12-27,2.9073 ,3.1262 ,3.5803 
2012-12-28,2.8985 ,3.1001 ,3.5752 
2012-12-31,2.9050 ,3.0956 ,3.5738 
2013-01-04,2.9189 ,3.1360 ,3.6062 
2013-01-05,2.8768 ,3.0942 ,3.6003 
2013-01-06,2.8688 ,3.0983 ,3.5950 
2013-01-07,2.8689 ,3.0912 ,3.5965 
2013-01-08,2.8498 ,3.0646 ,3.5943 
2013-01-09,2.8341 ,3.0536 ,3.5750 
2013-01-10,2.8547 ,3.0741 ,3.5950 
2013-01-11,2.8648 ,3.0869 ,3.5999 
2013-01-14,2.8361 ,3.0990 ,3.6023 
2013-01-15,2.7995 ,3.0900 ,3.6008 
2013-01-16,2.8110 ,3.0964 ,3.6047 
2013-01-17,2.8111 ,3.0911 ,3.5986 
2013-01-18,2.7811 ,3.0784 ,3.5834 
2013-01-21,2.8002 ,3.0729 ,3.5743 
2013-01-22,2.7902 ,3.0729 ,3.5705 
2013-01-23,2.8373 ,3.0968 ,3.5682 
2013-01-24,2.8383 ,3.1112 ,3.5816 
2013-01-25,2.8340 ,3.1074 ,3.5837 
2013-01-28,2.8495 ,3.1390 ,3.6042 
2013-01-29,2.8226 ,3.1129 ,3.6116 
2013-01-30,2.8091 ,3.1274 ,3.6053 
2013-01-31,2.8047 ,3.1129 ,3.6054 
2013-02-01,2.8064 ,3.1126 ,3.6004 
2013-02-04,2.7824 ,3.1159 ,3.6016 
2013-02-05,2.7709 ,3.1056 ,3.5910 
2013-02-06,2.7869 ,3.0956 ,3.5922 
2013-02-07,2.7883 ,3.0855 ,3.5928 
2013-02-08,2.7658 ,3.0660 ,3.5859 
2013-02-16,2.7161 ,3.0564 ,3.5922 
2013-02-17,2.7117 ,3.0510 ,3.5847 
2013-02-18,2.7220 ,3.0660 ,3.5929 
2013-02-19,2.7091 ,3.0613 ,3.5931 
2013-02-20,2.6929 ,3.0638 ,3.5632 
2013-02-21,2.7059 ,3.0672 ,3.5623 
2013-02-22,2.7107 ,3.0828 ,3.5708 
2013-02-25,2.7199 ,3.1081 ,3.5821 
2013-02-26,2.7862 ,3.1082 ,3.5948 
2013-02-27,2.7528 ,3.1025 ,3.5904 
2013-02-28,2.7612 ,3.1078 ,3.5957 
2013-03-01,2.7727 ,3.1136 ,3.5878 
2013-03-04,2.7727 ,3.0943 ,3.5785 
2013-03-05,2.7656 ,3.0935 ,3.5760 
2013-03-06,2.7639 ,3.0943 ,3.5802 
2013-03-07,2.7645 ,3.0972 ,3.5813 
2013-03-08,2.7675 ,3.1025 ,3.5816 
2013-03-11,2.7719 ,3.1119 ,3.5830 
2013-03-12,2.7669 ,3.1015 ,3.5897 
2013-03-13,2.7659 ,3.0984 ,3.5898 
2013-03-14,2.7687 ,3.1065 ,3.5919 
2013-03-15,2.7503 ,3.1047 ,3.5919 
2013-03-18,2.7594 ,3.1075 ,3.5971 
2013-03-19,2.7514 ,3.0953 ,3.5922 
2013-03-20,2.7441 ,3.0963 ,3.5722 
2013-03-21,2.7341 ,3.0964 ,3.5819 
2013-03-22,2.7341 ,3.0961 ,3.5816 
2013-03-25,2.7221 ,3.0965 ,3.5770 
2013-03-26,2.7121 ,3.0965 ,3.5717 
2013-03-27,2.6879 ,3.1053 ,3.5611 
2013-03-28,2.6855 ,3.0912 ,3.5505 
2013-03-29,2.6790 ,3.0917 ,3.5392 
2013-04-01,2.6799 ,3.0744 ,3.5303 
2013-04-02,2.6716 ,3.0253 ,3.5106 
2013-04-03,2.6741 ,3.0255 ,3.5005 
2013-04-07,2.6702 ,3.0160 ,3.4907 
2013-04-08,2.6432 ,3.0374 ,3.4905 
2013-04-09,2.6421 ,3.0244 ,3.4705 
2013-04-10,2.6504 ,3.0072 ,3.4624 
2013-04-11,2.6575 ,3.0210 ,3.4705 
2013-04-12,2.6790 ,3.0067 ,3.4655 
2013-04-15,2.6636 ,3.0103 ,3.4405 
2013-04-16,2.6719 ,2.9813 ,3.4005 
2013-04-17,2.7085 ,2.9897 ,3.4131 
2013-04-18,2.7585 ,3.0087 ,3.4431 
2013-04-19,2.8663 ,3.0185 ,3.4503 
2013-04-22,2.8898 ,3.0423 ,3.4867 
2013-04-23,2.8495 ,3.0310 ,3.4629 
2013-04-24,2.8243 ,3.0268 ,3.4498 
2013-04-25,2.8311 ,3.0104 ,3.4314 
2013-04-26,2.8162 ,3.0080 ,3.4313 
2013-04-27,2.7905 ,2.9966 ,3.4311 
2013-04-28,2.7842 ,2.9750 ,3.4314 
2013-05-02,2.7768 ,2.9801 ,3.4119 
2013-05-03,2.7759 ,2.9783 ,3.4212 
2013-05-06,2.8008 ,3.0029 ,3.4354 
2013-05-07,2.8052 ,2.9970 ,3.4261 
2013-05-08,2.8329 ,3.0127 ,3.4345 
2013-05-09,2.8330 ,3.0216 ,3.4317 
2013-05-10,2.8305 ,3.0375 ,3.4212 
2013-05-13,2.8416 ,3.0468 ,3.4238 
2013-05-14,2.8412 ,3.0594 ,3.4248 
2013-05-15,2.8298 ,3.0601 ,3.4218 
2013-05-16,2.8459 ,3.0627 ,3.4219 
2013-05-17,2.8622 ,3.0627 ,3.4213 
2013-05-20,2.8653 ,3.0761 ,3.4253 
2013-05-21,2.8812 ,3.0831 ,3.4253 
2013-05-22,2.8714 ,3.0809 ,3.4153 
2013-05-23,2.8649 ,3.0772 ,3.4130 
2013-05-24,2.8673 ,3.0750 ,3.4181 
2013-05-27,2.8655 ,3.0708 ,3.4166 
2013-05-28,2.8609 ,3.0560 ,3.4206 
2013-05-29,2.8610 ,3.0530 ,3.4340 
2013-05-30,2.8609 ,3.0561 ,3.4340 
2013-05-31,2.8682 ,3.0607 ,3.4399 
2013-06-03,2.8714 ,3.0813 ,3.4478 
2013-06-04,2.8812 ,3.0822 ,3.4603 
2013-06-05,2.9112 ,3.0917 ,3.4615 
2013-06-06,2.9362 ,3.1111 ,3.4651 
2013-06-07,3.0309 ,3.1386 ,3.4822 
2013-06-08,3.1007 ,3.1648 ,3.4822 
2013-06-09,3.0844 ,3.1100 ,3.4491 
2013-06-13,3.0859 ,3.1401 ,3.4591 
2013-06-14,3.1024 ,3.2002 ,3.4689 
2013-06-17,3.1000 ,3.2103 ,3.4785 
2013-06-18,3.1509 ,3.2599 ,3.4818 
2013-06-19,3.2606 ,3.3597 ,3.5516 
2013-06-20,3.5606 ,3.6054 ,3.7016 
2013-06-21,3.6106 ,3.5992 ,3.6014 
2013-06-24,3.6504 ,3.5500 ,3.5999 
2013-06-25,3.6504 ,3.4617 ,3.5999 
2013-06-26,3.5738 ,3.3220 ,3.5500 
2013-06-27,3.4463 ,3.3287 ,3.5231 
2013-06-28,3.4812 ,3.2033 ,3.5125 
2013-07-01,3.4706 ,3.2334 ,3.5245 
2013-07-02,3.3721 ,3.1604 ,3.5243 
2013-07-03,3.4212 ,3.1204 ,3.5302 
2013-07-04,3.3912 ,3.1083 ,3.5102 
2013-07-05,3.3716 ,3.0954 ,3.5127 
2013-07-08,3.3916 ,3.1311 ,3.5177 
2013-07-09,3.4016 ,3.1778 ,3.5202 
2013-07-10,3.5001 ,3.2235 ,3.5802 
2013-07-11,3.5001 ,3.2783 ,3.5902 
2013-07-12,3.5006 ,3.3306 ,3.6001 
2013-07-15,3.4998 ,3.3436 ,3.6102 
2013-07-16,3.4299 ,3.3414 ,3.6190 
2013-07-17,3.4345 ,3.3514 ,3.6690 
2013-07-18,3.4544 ,3.4015 ,3.6903 
2013-07-19,3.4624 ,3.4315 ,3.7051 
2013-07-22,3.5248 ,3.5281 ,3.7401 
2013-07-23,3.5503 ,3.6239 ,3.7602 
2013-07-24,3.5746 ,3.6439 ,3.7952 
2013-07-25,3.5107 ,3.5727 ,3.7102 
2013-07-26,3.5034 ,3.5767 ,3.7152 
2013-07-29,3.5128 ,3.6020 ,3.7228 
2013-07-30,3.5000 ,3.5835 ,3.7227 
2013-07-31,3.4908 ,3.5551 ,3.7214 
2013-08-01,3.4347 ,3.5252 ,3.7053 
2013-08-02,3.3938 ,3.5224 ,3.7034 
2013-08-05,3.4190 ,3.5324 ,3.7104 
2013-08-06,3.4047 ,3.5424 ,3.7153 
2013-08-07,3.4069 ,3.5524 ,3.7703 
2013-08-08,3.4271 ,3.5724 ,3.8455 
2013-08-09,3.4333 ,3.6024 ,3.8407 
2013-08-12,3.4479 ,3.6224 ,3.8513 
2013-08-13,3.4837 ,3.6824 ,3.9252 
2013-08-14,3.5373 ,3.7867 ,3.9516 
2013-08-15,3.5541 ,3.7746 ,3.9602 
2013-08-16,3.6041 ,3.7931 ,3.9401 
2013-08-19,3.6241 ,3.8831 ,4.0103 
2013-08-20,3.6241 ,3.9081 ,4.0881 
2013-08-21,3.6341 ,3.8798 ,4.0382 
2013-08-22,3.6436 ,3.8710 ,4.0302 
2013-08-23,3.6435 ,3.8261 ,3.9916 
2013-08-26,3.6212 ,3.8017 ,3.9555 
2013-08-27,3.6215 ,3.8219 ,3.9654 
2013-08-28,3.6235 ,3.8468 ,4.0222 
2013-08-29,3.6086 ,3.8620 ,4.0300 
2013-08-30,3.6186 ,3.8438 ,4.0354 
2013-09-02,3.6173 ,3.8518 ,4.0356 
2013-09-03,3.6173 ,3.8707 ,4.0404 
2013-09-04,3.5980 ,3.9002 ,4.0550 
2013-09-05,3.6055 ,3.9303 ,4.0550 
2013-09-06,3.6012 ,3.9281 ,4.0455 
2013-09-09,3.6106 ,3.9360 ,4.0550 
2013-09-10,3.6106 ,3.9573 ,4.0650 
2013-09-11,3.6106 ,3.9815 ,4.1341 
2013-09-12,3.5906 ,3.9516 ,4.1291 
2013-09-13,3.6106 ,3.9174 ,4.1406 
2013-09-16,3.5906 ,3.8976 ,4.1201 
2013-09-17,3.5906 ,3.8693 ,4.0721 
2013-09-18,3.5906 ,3.8717 ,4.0502 
2013-09-22,3.5730 ,3.8251 ,3.9851 
2013-09-23,3.5881 ,3.8697 ,4.0095 
2013-09-24,3.6100 ,3.8528 ,4.0201 
2013-09-25,3.6000 ,3.8226 ,4.0202 
2013-09-26,3.5501 ,3.7947 ,3.9901 
2013-09-27,3.5501 ,3.7964 ,4.0002 
